 Mach Number             Cd Rocket - (Unpowered) Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Interference Drag       Fin Skin Friction      
 2.34000000000000E+0000  2.77886155746333E-0001  4.22089198066374E-0002  9.65762832044876E-0002  1.07511954535831E-0001  0.00000000000000E+0000  3.15889981993764E-0002  0.00000000000000E+0000 
 2.37000000000000E+0000  2.75666389157252E-0001  4.14776671983134E-0002  9.62683536202258E-0002  1.06361980152378E-0001  0.00000000000000E+0000  3.15583881863350E-0002  0.00000000000000E+0000 
 2.40000000000000E+0000  2.73479986380736E-0001  4.07583679321854E-0002  9.59655112529268E-0002  1.05227748886741E-0001  0.00000000000000E+0000  3.15283583088820E-0002  0.00000000000000E+0000 
 2.43000000000000E+0000  2.71326373789166E-0001  4.00508759072533E-0002  9.56675919638993E-0002  1.04109020336014E-0001  0.00000000000000E+0000  3.14988855819992E-0002  0.00000000000000E+0000 
 2.46000000000000E+0000  2.69204983458063E-0001  3.93550444311218E-0002  9.53744393738214E-0002  1.03005551240771E-0001  0.00000000000000E+0000  3.14699484123487E-0002  0.00000000000000E+0000 
 2.49000000000000E+0000  2.67115253785196E-0001  3.86707263639154E-0002  9.50859044100327E-0002  1.01917096525090E-0001  0.00000000000000E+0000  3.14415264861572E-0002  0.00000000000000E+0000 
 2.52000000000000E+0000  2.65056630008697E-0001  3.79977742542945E-0002  9.48018448851232E-0002  1.00843410201026E-0001  0.00000000000000E+0000  3.14136006682526E-0002  0.00000000000000E+0000 
 2.55000000000000E+0000  2.63028564636883E-0001  3.73360404679265E-0002  9.45221251043269E-0002  9.97842461536841E-0002  0.00000000000000E+0000  3.13861529109458E-0002  0.00000000000000E+0000 
 2.58000000000000E+0000  2.61030517800909E-0001  3.66853773087486E-0002  9.42466154994503E-0002  9.87393588210892E-0002  0.00000000000000E+0000  3.13591661716213E-0002  0.00000000000000E+0000 
 2.61000000000000E+0000  2.59061957539993E-0001  3.60456371333473E-0002  9.39751922872700E-0002  9.77085037813214E-0002  0.00000000000000E+0000  3.13326243380545E-0002  0.00000000000000E+0000 
 2.64000000000000E+0000  2.57122360027776E-0001  3.54166724587635E-0002  9.37077371505135E-0002  9.66914382578987E-0002  0.00000000000000E+0000  3.13065121605999E-0002  0.00000000000000E+0000 
 2.67000000000000E+0000  2.55211209747307E-0001  3.47983360640214E-0002  9.34441369397017E-0002  9.56879215530842E-0002  0.00000000000000E+0000  3.12808151904998E-0002  0.00000000000000E+0000 
 2.70000000000000E+0000  2.53327999621257E-0001  3.41904810856654E-0002  9.31842833942819E-0002  9.46977154176458E-0002  0.00000000000000E+0000  3.12555197236635E-0002  0.00000000000000E+0000 
 2.73000000000000E+0000  2.51472231103120E-0001  3.35929611075782E-0002  9.29280728816091E-0002  9.37205843645934E-0002  0.00000000000000E+0000  3.12306127493392E-0002  0.00000000000000E+0000 
 2.76000000000000E+0000  2.49643414234517E-0001  3.30056302453414E-0002  9.26754061524611E-0002  9.27562959335381E-0002  0.00000000000000E+0000  3.12060819031765E-0002  0.00000000000000E+0000 
 2.79000000000000E+0000  2.47841067673041E-0001  3.24283432253886E-0002  9.24261881118772E-0002  9.18046209115416E-0002  0.00000000000000E+0000  3.11819154242335E-0002  0.00000000000000E+0000 
 2.82000000000000E+0000  2.46064718694588E-0001  3.18609554591908E-0002  9.21803276042141E-0002  9.08653335156478E-0002  0.00000000000000E+0000  3.11581021155351E-0002  0.00000000000000E+0000 
 2.85000000000000E+0000  2.44313903173622E-0001  3.13033231127042E-0002  9.19377372113995E-0002  8.99382115416829E-0002  0.00000000000000E+0000  3.11346313078358E-0002  0.00000000000000E+0000 
 2.88000000000000E+0000  2.42588165544415E-0001  3.07553031712999E-0002  9.16983330634507E-0002  8.90230364833877E-0002  0.00000000000000E+0000  3.11114928262767E-0002  0.00000000000000E+0000 
 2.91000000000000E+0000  2.40887058745922E-0001  3.02167535003866E-0002  9.14620346603948E-0002  8.81195936254773E-0002  0.00000000000000E+0000  3.10886769596631E-0002  0.00000000000000E+0000 
 2.94000000000000E+0000  2.39210144152658E-0001  2.96875329019270E-0002  9.12287647048017E-0002  8.72276721138116E-0002  0.00000000000000E+0000  3.10661744321181E-0002  0.00000000000000E+0000 
 2.97000000000000E+0000  2.37556991493634E-0001  2.91675011670428E-0002  9.09984489441971E-0002  8.63470650055012E-0002  0.00000000000000E+0000  3.10439763768929E-0002  0.00000000000000E+0000 
 3.00000000000000E+0000  2.35927178761162E-0001  2.86565191248911E-0002  9.07710160226848E-0002  8.54775693014455E-0002  0.00000000000000E+0000  3.10220743121406E-0002  0.00000000000000E+0000 
